"IEA.country.name","Flow","Product","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Other bituminous coal",0.13543315493035,0.13852545246562,0.13995894611034,0.14136804445393,0.14524034647228,0.14845119055829,0.1486917206611,0.14893225076391,0.14917278086672,0.14941331096953,0.14965384107233,0.14989437117514,0.15013490127795,0.15037543138076,0.15061596148357,0.15085649158638,0.15109702168919,0.15129364656411,0.15149027143903,0.15168689631396,0.15188352118888,0.1520801460638,0.15227677093872,0.15247339581364,0.15267002068856,0.15286664556349
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Other kerosene",0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758,0.00044502765269758
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Coal tar",NA,NA,NA,0.14136804445393,0.14524034647228,0.14845119055829,0.1486917206611,0.14893225076391,0.14917278086672,0.14941331096953,0.14965384107233,0.14989437117514,0.15013490127795,0.15037543138076,0.15061596148357,0.15085649158638,0.15109702168919,0.15129364656411,0.15149027143903,0.15168689631396,0.15188352118888,0.1520801460638,0.15227677093872,0.15247339581364,0.15267002068856,0.15286664556349
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Liquefied petroleum gases (LPG)",NA,NA,NA,NA,NA,0.055619156199677,0.055619156199677,0.055619156199677,NA,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,NA,0.055619156199677,NA,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677,0.055619156199677
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Patent fuel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14965384107233,0.14989437117514,0.15013490127795,0.15037543138076,0.15061596148357,0.15085649158638,0.15109702168919,0.15129364656411,0.15149027143903,0.15168689631396,0.15188352118888,0.1520801460638,0.15227677093872,0.15247339581364,0.15267002068856,0.15286664556349
"People's Republic of China","Total energy supply; Energy industry own use; Coal mines","Other oil products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35979043611655,0.36008792114974,0.36038540618294,0.36068289121613,0.36098037624932,0.36127786128252,0.36157534631571,0.36187283134891,0.3621703163821,0.3624678014153,0.36276528644849
"Colombia","Total energy supply; Energy industry own use; Coal mines","Natural gas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1185206800766,0.11931629945228
"Colombia","Total energy supply; Energy industry own use; Coal mines","Primary solid biofuels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15907261912391
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Electricity",0.079036384342993,0.079419130221301,0.079808967683954,0.08020077701209,0.08057741352029,0.080959137922913,0.08113521361211,0.08131898838635,0.081513068105919,0.081706574853586,0.081899073363006,0.082096882041395,0.0822942314766,0.082475377708881,0.082672684987994,0.082862987126081,0.083133597636173,0.083416289100533,0.083704845337481,0.083985594061141,0.084256107025397,0.084437707589542,0.084708370154824,0.084979032720106,0.085249695285388,0.085520357850671
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Heat",0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417,0.26752494088417
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Gas/diesel oil excl. biofuels",0.18128980599794,0.1832578086159,0.18517390786811,0.18734519866858,0.18957704339576,0.19180456284246,0.19019555850426,0.18145849193663,0.18193427278932,0.18241005364201,0.18288583449471,0.18355625296895,0.18424397256512,0.18538152133111,0.18662287682859,0.18786423232606,0.19139460542008,0.19251089736489,0.19362275307668,0.19473822172838,0.19585725363125,0.19677745763377,0.19784709394239,0.19891569757289,0.19998227326923,0.20104607630008
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Lignite",0.13543315493035,0.13852545246562,0.13995894611034,0.14136804445393,0.14524034647228,0.14845119055829,0.1486917206611,0.14893225076391,0.14917278086672,0.14941331096953,0.14965384107233,0.14989437117514,0.15013490127795,0.15037543138076,0.15061596148357,0.15085649158638,0.15109702168919,0.15129364656411,0.15149027143903,0.15168689631396,0.15188352118888,0.1520801460638,0.15227677093872,0.15247339581364,0.15267002068856,0.15286664556349
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Natural gas",0.094039869327425,0.09528551995119,0.096531170574957,0.097776821198723,0.099022471822489,0.10026812244625,0.10151377307002,0.10275942369379,0.10400507431755,0.10525072494132,0.10649637556509,0.10774202618885,0.10898767681262,0.11023332743638,0.11177275849136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Other bituminous coal",0.13543315493035,0.13852545246562,0.13995894611034,0.14136804445393,0.14524034647228,0.14845119055829,0.1486917206611,0.14893225076391,0.14917278086672,0.14941331096953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Coking coal",NA,NA,NA,NA,NA,NA,0.1486917206611,0.14893225076391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Gas works gas",NA,NA,NA,NA,NA,NA,NA,0.10275942369379,0.10400507431755,0.10525072494132,0.10649637556509,0.10774202618885,0.10898767681262,0.11023332743638,0.11177275849136,0.11229822599631,0.11282369350125,0.11361492338459,0.11422965444565,0.11518584586443,0.11583371067267,0.11643304551548,0.11748601434768,0.11815526082818,0.1185206800766,0.11931629945228
"Czech Republic","Total energy supply; Energy industry own use; Coal mines","Other recovered gases",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11229822599631,0.11282369350125,0.11361492338459,0.11422965444565,0.11518584586443,0.11583371067267,0.11643304551548,0.11748601434768,0.11815526082818,0.1185206800766,0.11931629945228
"Germany","Total energy supply; Energy industry own use; Coal mines","Electricity",0.079036384342993,0.079419130221301,0.079808967683954,0.08020077701209,0.08057741352029,0.080959137922913,0.08113521361211,0.08131898838635,0.081513068105919,0.081706574853586,0.081899073363006,0.082096882041395,0.0822942314766,0.082475377708881,0.082672684987994,0.082862987126081,0.083133597636173,0.083416289100533,0.083704845337481,0.083985594061141,0.084256107025397,0.084437707589542,0.084708370154824,0.084979032720106,0.085249695285388,0.085520357850671
"Germany","Total energy supply; Energy industry own use; Coal mines","Fuel oil",0.18128980599794,0.1832578086159,0.18517390786811,0.18734519866858,0.18957704339576,0.19180456284246,0.19019555850426,0.18145849193663,0.18193427278932,0.18241005364201,0.18288583449471,0.18355625296895,0.18424397256512,0.18538152133111,0.18662287682859,0.18786423232606,0.19139460542008,0.19251089736489,0.19362275307668,0.19473822172838,0.19585725363125,0.19677745763377,0.19784709394239,0.19891569757289,0.19998227326923,0.20104607630008
"Germany","Total energy supply; Energy industry own use; Coal mines","Gas/diesel oil excl. biofuels",0.18128980599794,0.1832578086159,0.18517390786811,0.18734519866858,0.18957704339576,0.19180456284246,0.19019555850426,0.18145849193663,0.18193427278932,0.18241005364201,0.18288583449471,0.18355625296895,0.18424397256512,0.18538152133111,0.18662287682859,0.18786423232606,0.19139460542008,0.19251089736489,0.19362275307668,0.19473822172838,0.19585725363125,0.19677745763377,0.19784709394239,0.19891569757289,0.19998227326923,0.20104607630008
